#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11026, 11,KE8EXM,     7.06, -73,   8, 5,   coast,  -11.28,  93149.00,  703.97,  448.98,   22.75, 23.0, 4.08, 4.08, 4.09,  -0.45,  -0.33,  -0.09, 255.25,   4.64,  13.12,  -0.20,   0.06,   0.29,  23.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309989, -83.7067615,   330.0, 2025, 11, 23, 18, 17, 48,      149,      150,  26,   1,   2.2,   0.9,   2.0,  0,  0, 21,  0,  0,  0, 25, 21, 21,  0,  0,  0,  0,  0,  0,  8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 24,  0,  0, 25,  0
6, 11026, 11,KE8EXM,     7.06, -74,   6, 5,   coast,  -11.28,  93149.00,  703.97,  448.98,   22.75, 23.0, 4.08, 4.08, 4.09,  -0.45,  -0.33,  -0.09, 255.25,   4.64,  13.12,  -0.20,   0.06,   0.29,  23.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309989, -83.7067615,   330.0, 2025, 11, 23, 18, 17, 48,      149,      150,  26,   1,   2.2,   0.9,   2.0,  0,  0, 21,  0,  0,  0, 25, 21, 21,  0,  0,  0,  0,  0,  0,  8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 24,  0,  0, 25,  0
6, 11026, 11,KE8EXM,     7.14, -73,   9, 5,   coast,  -11.28,  93149.00,  703.97,  448.98,   22.75, 23.0, 4.08, 4.08, 4.10,  -0.45,  -0.33,  -0.09, 255.25,   4.64,  13.12,  -0.20,   0.06,   0.29,  23.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309989, -83.7067615,   330.0, 2025, 11, 23, 18, 17, 48,      149,      150,  26,   1,   2.2,   0.9,   2.0,  0,  0, 20,  0,  0,  0, 31, 20, 19,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 22, 23,  0,  0, 24,  0
6, 11026, 11,KE8EXM,     7.14, -75,   9, 5,   coast,  -11.28,  93149.00,  703.97,  448.98,   22.75, 23.0, 4.08, 4.08, 4.10,  -0.45,  -0.33,  -0.09, 255.25,   4.64,  13.12,  -0.20,   0.06,   0.29,  23.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309989, -83.7067615,   330.0, 2025, 11, 23, 18, 17, 48,      149,      150,  26,   1,   2.2,   0.9,   2.0,  0,  0, 20,  0,  0,  0, 31, 20, 19,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 22, 23,  0,  0, 24,  0
6, 11026, 11,KE8EXM,     7.57, -79,   6, 5,   coast,  -10.79,  93006.00,  716.72,  461.73,   17.17, 23.1, 4.08, 4.08, 4.10,  -0.29,  -0.32,  -0.52, 238.04,   9.95,  -2.50,  -0.21,   0.03,   0.23,  23.00, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309989, -83.7067615,   330.0, 2025, 11, 23, 18, 17, 48,      149,      150,  26,   1,   2.2,   0.9,   2.0,  0,  0, 20,  0,  0,  0, 31, 20, 19,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 22, 23,  0,  0, 24,  0
6, 11026, 11,KE8EXM,     7.65, -76,   8, 5,   coast,  -10.79,  93006.00,  716.72,  461.73,   17.17, 23.1, 4.08, 4.08, 4.09,  -0.29,  -0.32,  -0.52, 238.04,   9.95,  -2.50,  -0.21,   0.03,   0.23,  23.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309989, -83.7067615,   330.0, 2025, 11, 23, 18, 17, 48,      149,      150,  26,   1,   2.2,   0.9,   2.0,  0,  0, 20,  0,  0,  0, 31, 20, 19,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 22, 23,  0,  0, 24,  0
6, 11026, 11,KE8EXM,     8.06, -73,  10, 5,   coast,  -10.79,  93006.00,  716.72,  461.73,   17.17, 23.1, 4.08, 4.08, 4.09,  -0.29,  -0.32,  -0.52, 238.04,   9.95,  -2.50,  -0.21,   0.03,   0.23,  23.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310221, -83.7067202,   327.0, 2025, 11, 23, 18, 17, 49,      153,      153,  27,  -0,   3.0,   1.0,   2.8,  0,  0, 20,  0,  0,  0, 31, 20, 19,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 22, 23,  0,  0, 24,  0
6, 11026, 11,KE8EXM,     8.08, -77,   7, 5,   coast,   -8.83,  92887.00,  727.34,  472.35,   12.16, 23.1, 4.08, 4.08, 4.09,  -0.19,   0.00,  -0.40, 209.47,   8.54,  17.76,  -0.22,  -0.08,   0.28,  30.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310221, -83.7067202,   327.0, 2025, 11, 23, 18, 17, 49,      153,      153,  27,  -0,   3.0,   1.0,   2.8,  0,  0, 20,  0,  0,  0, 31, 20, 19,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 22, 23,  0,  0, 24,  0
6, 11026, 11,KE8EXM,     8.16, -78,   9, 5,   coast,   -8.83,  92887.00,  727.34,  472.35,   12.16, 23.1, 4.08, 4.08, 4.09,  -0.19,   0.00,  -0.40, 209.47,   8.54,  17.76,  -0.22,  -0.08,   0.28,  30.00, 4.09, 0.00, 0.00, 0.00, 0.12, 1, 1,  6,  39.7310221, -83.7067202,   327.0, 2025, 11, 23, 18, 17, 49,      153,      153,  27,  -0,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     8.16, -78,   8, 5,   coast,   -8.83,  92887.00,  727.34,  472.35,   12.16, 23.1, 4.08, 4.08, 4.09,  -0.19,   0.00,  -0.40, 209.47,   8.54,  17.76,  -0.22,  -0.08,   0.28,  30.00, 4.09, 0.00, 0.00, 0.00, 0.12, 1, 1,  6,  39.7310221, -83.7067202,   327.0, 2025, 11, 23, 18, 17, 49,      153,      153,  27,  -0,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     8.59, -73,   8, 5,   coast,  -10.30,  92801.00,  735.03,  480.03,    7.28, 23.1, 4.08, 4.08, 4.09,  -0.11,   0.24,   0.02, 181.82, -12.82,  16.36,  -0.23,  -0.00,   0.44,  40.00, 4.09, 0.00, 0.00, 0.00, 0.12, 1, 1,  6,  39.7310221, -83.7067202,   327.0, 2025, 11, 23, 18, 17, 49,      153,      153,  27,  -0,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     8.68, -72,   7, 5,   coast,  -10.30,  92801.00,  735.03,  480.03,    7.28, 23.1, 4.08, 4.08, 4.09,  -0.11,   0.24,   0.02, 181.82, -12.82,  16.36,  -0.23,  -0.00,   0.44,  40.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310221, -83.7067202,   327.0, 2025, 11, 23, 18, 17, 49,      153,      153,  27,  -0,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     9.06, -70,   8, 5,   coast,  -10.30,  92801.00,  735.03,  480.03,    7.28, 23.1, 4.08, 4.08, 4.09,  -0.11,   0.24,   0.02, 181.82, -12.82,  16.36,  -0.23,  -0.00,   0.44,  40.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     9.06, -71,   7, 5,   coast,  -10.30,  92801.00,  735.03,  480.03,    7.28, 23.1, 4.08, 4.08, 4.09,  -0.11,   0.24,   0.02, 181.82, -12.82,  16.36,  -0.23,  -0.00,   0.44,  40.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     9.10, -83,   7, 5,   coast,  -10.79,  92738.00,  740.66,  485.67,    2.02, 23.1, 4.08, 4.08, 4.09,   0.01,  -0.13,   0.13, 153.50, -20.02, -11.60,  -0.26,   0.24,   0.39,  51.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 21, 22,  0,  0, 23, 23, 18,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 23, 30,  0,  0, 22,  0
6, 11026, 11,KE8EXM,     9.18, -86,   5, 5,   coast,  -10.79,  92738.00,  740.66,  485.67,    2.02, 23.1, 4.08, 4.08, 4.09,   0.01,  -0.13,   0.13, 153.50, -20.02, -11.60,  -0.26,   0.24,   0.39,  51.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,     9.18, -83,   8, 5,   coast,  -10.79,  92738.00,  740.66,  485.67,    2.02, 23.1, 4.08, 4.08, 4.09,   0.01,  -0.13,   0.13, 153.50, -20.02, -11.60,  -0.26,   0.24,   0.39,  51.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,     9.54, -75,   5, 5,   coast,   -9.81,  92704.00,  743.70,  488.71,    0.00, 23.2, 4.08, 4.08, 4.09,   0.04,  -0.34,  -0.23, 142.40,   5.55, -25.94,  -0.32,   0.31,   0.10,  61.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,     9.61, -72,   8, 6,  drogue,   -9.81,  92704.00,  743.70,  488.71,    0.00, 23.2, 2.01, 4.08, 4.10,   0.04,  -0.34,  -0.23, 142.40,   5.55, -25.94,  -0.32,   0.31,   0.10,  61.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310240, -83.7067077,   335.0, 2025, 11, 23, 18, 17, 50,      154,      154,  27,   3,   3.0,   1.0,   2.8,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,    10.06, -70,   7, 6,  drogue,   -9.81,  92704.00,  743.70,  488.71,    0.00, 23.2, 2.01, 4.08, 4.10,   0.04,  -0.34,  -0.23, 142.40,   5.55, -25.94,  -0.32,   0.31,   0.10,  61.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310813, -83.7067194,   379.0, 2025, 11, 23, 18, 17, 51,      159,      167,  26,  18,   2.7,   1.1,   2.4,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,    10.06, -70,   6, 6,  drogue,   -9.81,  92704.00,  743.70,  488.71,    0.00, 23.2, 2.01, 4.08, 4.10,   0.04,  -0.34,  -0.23, 142.40,   5.55, -25.94,  -0.32,   0.31,   0.10,  61.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310813, -83.7067194,   379.0, 2025, 11, 23, 18, 17, 51,      159,      167,  26,  18,   2.7,   1.1,   2.4,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,    10.06, -74,   9, 6,  drogue,   -9.81,  92704.00,  743.70,  488.71,    0.00, 23.2, 2.01, 4.08, 4.10,   0.04,  -0.34,  -0.23, 142.40,   5.55, -25.94,  -0.32,   0.31,   0.10,  61.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310813, -83.7067194,   379.0, 2025, 11, 23, 18, 17, 51,      159,      167,  26,  18,   2.7,   1.1,   2.4,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,    10.54, -71,   6, 6,  drogue,  -10.30,  92682.00,  745.67,  490.68,   -4.21, 23.2, 2.01, 4.08, 4.10,  -0.75,   1.37,   2.49, 195.37,   7.69, -27.47,  -0.31,  -0.28,   0.28,  59.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310813, -83.7067194,   379.0, 2025, 11, 23, 18, 17, 51,      159,      167,  26,  18,   2.7,   1.1,   2.4,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,    10.62, -70,   7, 6,  drogue,  -10.30,  92682.00,  745.67,  490.68,   -4.21, 23.2, 0.30, 4.08, 4.09,  -0.75,   1.37,   2.49, 195.37,   7.69, -27.47,  -0.31,  -0.28,   0.28,  59.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310813, -83.7067194,   379.0, 2025, 11, 23, 18, 17, 51,      159,      167,  26,  18,   2.7,   1.1,   2.4,  0,  0, 22, 25,  0,  0, 30, 21, 20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8, 24, 25,  0,  0, 20,  0
6, 11026, 11,KE8EXM,    11.06, -70,   7, 6,  drogue,  -10.30,  92682.00,  745.67,  490.68,   -4.21, 23.2, 0.30, 4.08, 4.09,  -0.75,   1.37,   2.49, 195.37,   7.69, -27.47,  -0.31,  -0.28,   0.28,  59.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310444, -83.7065231,   471.0, 2025, 11, 23, 18, 17, 52,      164,      217,  32,  41,   2.0,   1.2,   1.6,  0,  0,  0, 23,  0,  0, 34, 19, 36,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 19, 30,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    11.06, -71,   6, 6,  drogue,  -10.30,  92682.00,  745.67,  490.68,   -4.21, 23.2, 0.30, 4.08, 4.09,  -0.75,   1.37,   2.49, 195.37,   7.69, -27.47,  -0.31,  -0.28,   0.28,  59.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310444, -83.7065231,   471.0, 2025, 11, 23, 18, 17, 52,      164,      217,  32,  41,   2.0,   1.2,   1.6,  0,  0,  0, 23,  0,  0, 34, 19, 36,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 19, 30,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    11.55, -73,   8, 6,  drogue,   -9.81,  92755.00,  739.14,  484.15,   -8.83, 23.1, 0.30, 4.08, 4.09,  -0.57,   3.52,  -5.94, 198.49, -54.02,  -4.09,  -0.34,  -0.26,   0.10,  63.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310444, -83.7065231,   471.0, 2025, 11, 23, 18, 17, 52,      164,      217,  32,  41,   2.0,   1.2,   1.6,  0,  0,  0, 23,  0,  0, 34, 19, 36,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 19, 30,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    11.63, -73,  10, 6,  drogue,   -9.81,  92755.00,  739.14,  484.15,   -8.83, 23.1, 0.18, 4.08, 4.10,  -0.57,   3.52,  -5.94, 198.49, -54.02,  -4.09,  -0.34,  -0.26,   0.10,  63.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  6,  39.7310444, -83.7065231,   471.0, 2025, 11, 23, 18, 17, 52,      164,      217,  32,  41,   2.0,   1.2,   1.6,  0,  0,  0, 23,  0,  0, 34, 19, 36,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 19, 30,  0,  0, 30,  0
6, 11026, 11,KE8EXM,    12.06, -74,   8, 6,  drogue,   -9.81,  92755.00,  739.14,  484.15,   -8.83, 23.1, 0.18, 4.08, 4.10,  -0.57,   3.52,  -5.94, 198.49, -54.02,  -4.09,  -0.34,  -0.26,   0.10,  63.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309615, -83.7063523,   526.0, 2025, 11, 23, 18, 17, 53,      165,      257,  38,  50,   1.7,   1.0,   1.3,  0,  0, 22, 21,  0,  0, 35, 19, 32,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37,  0, 26,  0,  0, 33,  0
6, 11026, 11,KE8EXM,    12.06, -74,  12, 6,  drogue,   -9.81,  92755.00,  739.14,  484.15,   -8.83, 23.1, 0.18, 4.08, 4.10,  -0.57,   3.52,  -5.94, 198.49, -54.02,  -4.09,  -0.34,  -0.26,   0.10,  63.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309615, -83.7063523,   526.0, 2025, 11, 23, 18, 17, 53,      165,      257,  38,  50,   1.7,   1.0,   1.3,  0,  0, 22, 21,  0,  0, 35, 19, 32,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37,  0, 26,  0,  0, 33,  0
6, 11026, 11,KE8EXM,    12.56, -73,   8, 6,  drogue,  -11.28,  92822.00,  733.15,  478.16,  -13.51, 23.2, 0.18, 4.08, 4.10,   0.22,   7.63,  -0.95, -22.09,  51.70,  60.79,  -0.46,  -0.40,   0.21,  81.00, 4.11, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309615, -83.7063523,   526.0, 2025, 11, 23, 18, 17, 53,      165,      257,  38,  50,   1.7,   1.0,   1.3,  0,  0, 22, 21,  0,  0, 35, 19, 32,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37,  0, 26,  0,  0, 33,  0
6, 11026, 11,KE8EXM,    12.64, -74,   7, 6,  drogue,  -11.28,  92822.00,  733.15,  478.16,  -13.51, 23.2, 0.12, 4.08, 4.09,   0.22,   7.63,  -0.95, -22.09,  51.70,  60.79,  -0.46,  -0.40,   0.21,  81.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7309615, -83.7063523,   526.0, 2025, 11, 23, 18, 17, 53,      165,      257,  38,  50,   1.7,   1.0,   1.3,  0,  0, 22, 21,  0,  0, 35, 19, 32,  0,  0,  0,  0,  0,  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37,  0, 26,  0,  0, 33,  0
6, 11026, 11,KE8EXM,    13.06, -69,   7, 6,  drogue,  -11.28,  92822.00,  733.15,  478.16,  -13.51, 23.2, 0.12, 4.08, 4.09,   0.22,   7.63,  -0.95, -22.09,  51.70,  60.79,  -0.46,  -0.40,   0.21,  81.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7307400, -83.7062719,   561.0, 2025, 11, 23, 18, 17, 54,      151,      277,  46,  57,   1.9,   1.0,   1.6,  0,  0, 24, 24,  0,  0, 22, 18, 31,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 25, 34,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    13.06, -68,   8, 6,  drogue,  -11.28,  92822.00,  733.15,  478.16,  -13.51, 23.2, 0.12, 4.08, 4.09,   0.22,   7.63,  -0.95, -22.09,  51.70,  60.79,  -0.46,  -0.40,   0.21,  81.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7307400, -83.7062719,   561.0, 2025, 11, 23, 18, 17, 54,      151,      277,  46,  57,   1.9,   1.0,   1.6,  0,  0, 24, 24,  0,  0, 22, 18, 31,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 25, 34,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    13.57, -71,  10, 6,  drogue,  -10.30,  93022.00,  715.29,  460.30,  -28.85, 23.2, 0.12, 4.08, 4.09,  -0.57,   3.41,   1.62,  69.40, 103.39,  36.13,  -0.89,  -0.40,   0.11, 119.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7307400, -83.7062719,   561.0, 2025, 11, 23, 18, 17, 54,      151,      277,  46,  57,   1.9,   1.0,   1.6,  0,  0, 24, 24,  0,  0, 22, 18, 31,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 25, 34,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    13.65, -70,   7, 6,  drogue,  -10.30,  93022.00,  715.29,  460.30,  -28.85, 23.2, 0.12, 4.08, 4.09,  -0.57,   3.41,   1.62,  69.40, 103.39,  36.13,  -0.89,  -0.40,   0.11, 119.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7307400, -83.7062719,   561.0, 2025, 11, 23, 18, 17, 54,      151,      277,  46,  57,   1.9,   1.0,   1.6,  0,  0, 24, 24,  0,  0, 22, 18, 31,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37, 25, 34,  0,  0, 38,  0
6, 11026, 11,KE8EXM,    14.06, -71,   7, 6,  drogue,  -10.30,  93022.00,  715.29,  460.30,  -28.85, 23.2, 0.12, 4.08, 4.09,  -0.57,   3.41,   1.62,  69.40, 103.39,  36.13,  -0.89,  -0.40,   0.11, 119.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7304909, -83.7062524,   565.0, 2025, 11, 23, 18, 17, 55,      134,      272,  55,  60,   1.6,   0.9,   1.3,  0,  0, 25, 24,  0,  0, 33, 19, 31,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40, 27, 31,  0,  0, 40,  0
6, 11026, 11,KE8EXM,    14.06, -70,  12, 6,  drogue,  -10.30,  93022.00,  715.29,  460.30,  -28.85, 23.2, 0.12, 4.08, 4.09,  -0.57,   3.41,   1.62,  69.40, 103.39,  36.13,  -0.89,  -0.40,   0.11, 119.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7304909, -83.7062524,   565.0, 2025, 11, 23, 18, 17, 55,      134,      272,  55,  60,   1.6,   0.9,   1.3,  0,  0, 25, 24,  0,  0, 33, 19, 31,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40, 27, 31,  0,  0, 40,  0
6, 11026, 11,KE8EXM,    15.06, -72,   8, 6,  drogue,  -11.77,  93449.00,  677.27,  422.28,  -20.39, 22.8, 0.12, 4.08, 4.09,  -0.74,  -5.47,   6.32,   5.68,  37.66, -19.71,  -1.03,   0.28,   0.46, 123.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7303073, -83.7062077,   565.0, 2025, 11, 23, 18, 17, 56,      127,      269,  63,  62,   1.7,   1.0,   1.3,  0,  0, 34, 25,  0,  0, 29, 21, 30,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 24,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    15.06, -70,   6, 6,  drogue,  -11.77,  93449.00,  677.27,  422.28,  -20.39, 22.8, 0.12, 4.08, 4.09,  -0.74,  -5.47,   6.32,   5.68,  37.66, -19.71,  -1.03,   0.28,   0.46, 123.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7303073, -83.7062077,   565.0, 2025, 11, 23, 18, 17, 56,      127,      269,  63,  62,   1.7,   1.0,   1.3,  0,  0, 34, 25,  0,  0, 29, 21, 30,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 24,  0,  0, 29,  0
6, 11026, 11,KE8EXM,    15.06, -70,   7, 6,  drogue,  -11.77,  93449.00,  677.27,  422.28,  -20.39, 22.8, 0.12, 4.08, 4.09,  -0.74,  -5.47,   6.32,   5.68,  37.66, -19.71,  -1.03,   0.28,   0.46, 123.00, 4.10, 0.00, 0.00, 0.00, 0.00, 1, 1,  7,  39.7303073, -83.7062077,   565.0, 2025, 11, 23, 18, 17, 56,      127,      269,  63,  62,   1.7,   1.0,   1.3,  0,  0, 34, 25,  0,  0, 29, 21, 30,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 24,  0,  0, 29,  0
