#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11026, 11,KE8EXM,    -0.30, 3,   boost,   -0.00,  98311.00,  253.97,   -1.02,    0.00, 23.0, 4.11, 4.08, 4.09,   9.89,  -0.07,  -0.51,   2.30,  -0.01,   0.01,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.29, 3,   boost,   -0.00,  98311.00,  253.97,   -1.02,    0.00, 23.0, 4.11, 4.08, 4.09,   9.90,  -0.06,  -0.50,   2.48,   0.18,  -0.05,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.28, 3,   boost,   -0.98,  98300.00,  254.91,   -0.09,    0.00, 23.0, 4.11, 4.08, 4.09,   9.85,  -0.06,  -0.48,   2.48,  -0.19,  -0.24,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.27, 3,   boost,   -1.96,  98300.00,  254.91,   -0.09,    0.00, 23.0, 4.11, 4.08, 4.09,   9.83,  -0.05,  -0.52,   2.67,   0.24,  -0.48,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.26, 3,   boost,   -0.98,  98308.00,  254.22,   -0.77,    0.00, 23.0, 4.11, 4.08, 4.09,   9.84,  -0.03,  -0.50,   2.30,   0.24,   0.01,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.25, 3,   boost,   -0.49,  98308.00,  254.22,   -0.77,    0.00, 23.0, 4.11, 4.08, 4.09,   9.86,  -0.06,  -0.57,   1.94,  -0.13,  -0.24,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.24, 3,   boost,   -0.49,  98303.00,  254.65,   -0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.86,  -0.04,  -0.54,   1.57,  -0.07,  -0.05,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.23, 3,   boost,   -0.49,  98303.00,  254.65,   -0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.84,  -0.06,  -0.56,   1.26,  -0.01,   0.13,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.22, 3,   boost,   -0.98,  98303.00,  254.65,   -0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.86,  -0.05,  -0.55,   1.08,  -0.37,   0.19,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.21, 3,   boost,   -1.47,  98303.00,  254.65,   -0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.84,  -0.03,  -0.55,   0.59,  -0.07,  -0.05,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.20, 3,   boost,   -2.94,  98303.00,  254.65,   -0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.86,  -0.03,  -0.50,   0.23,  -0.13,   0.13,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.19, 3,   boost,   -1.96,  98303.00,  254.65,   -0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.86,  -0.02,  -0.55,  -0.08,  -0.01,   0.19,  -0.24,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.18, 3,   boost,   -2.45,  98298.00,  255.08,    0.09,    0.00, 23.0, 4.11, 4.08, 4.09,   9.85,  -0.05,  -0.50,  -0.32,  -0.19,   0.25,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.17, 3,   boost,   -0.49,  98298.00,  255.08,    0.09,    0.00, 23.0, 4.11, 4.08, 4.09,   9.82,  -0.01,  -0.52,  -0.87,  -0.49,   0.19,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.16, 3,   boost,    0.49,  98299.00,  254.99,    0.00,    0.00, 23.0, 4.11, 4.08, 4.09,   9.81,  -0.03,  -0.54,  -0.75,  -0.31,   0.13,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.15, 3,   boost,    0.98,  98299.00,  254.99,    0.00,    0.00, 23.0, 4.11, 4.08, 4.09,   9.79,  -0.04,  -0.50,  -0.75,  -0.31,   0.37,  -0.24,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.14, 3,   boost,   -0.00,  98295.00,  255.33,    0.34,    0.00, 23.0, 4.11, 4.08, 4.09,   9.84,  -0.06,  -0.42,  -0.51,  -0.43,   0.13,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.13, 3,   boost,   -0.49,  98295.00,  255.33,    0.34,    0.01, 23.0, 4.11, 4.08, 4.09,   9.86,  -0.04,  -0.53,   0.04,  -0.31,  -0.05,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.12, 3,   boost,   -0.49,  98304.00,  254.57,   -0.43,    0.07, 23.0, 4.11, 4.08, 4.09,   9.83,  -0.06,  -0.50,   1.14,  -0.07,   0.25,  -0.25,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.11, 3,   boost,   -0.49,  98304.00,  254.57,   -0.43,    0.23, 23.0, 4.11, 4.08, 4.09,   9.82,  -0.07,  -0.41,   1.94,  -0.31,   0.13,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.10, 3,   boost,   -0.49,  98298.00,  255.08,    0.09,    0.56, 23.0, 4.11, 4.08, 4.09,   9.89,  -0.09,  -0.44,   3.03,   0.18,   0.25,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.09, 3,   boost,  147.10,  98298.00,  255.08,    0.09,    1.07, 23.0, 4.11, 4.08, 4.09,   9.92,  -0.06,  -0.38,   3.71,  -0.19,   0.01,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.08, 3,   boost,   79.92,  98301.00,  254.82,   -0.17,    1.77, 23.0, 4.11, 4.08, 4.09,  32.29,  -3.32,  -2.03,   6.63,  -0.19,  -1.15,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.07, 3,   boost,   93.65,  98301.00,  254.82,   -0.17,    2.59, 23.0, 4.11, 4.08, 4.09, 111.67,   4.71,   6.54,   0.41, -19.23,   4.89,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.06, 3,   boost,   91.69,  98293.00,  255.50,    0.51,    3.49, 23.0, 4.11, 4.08, 4.09, 107.59,   6.95,   4.32,  15.00,  -1.59,  -3.78,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.05, 3,   boost,   90.71,  98293.00,  255.50,    0.51,    4.40, 23.0, 4.11, 4.08, 4.09, 105.85,  -7.49, -11.47,  -2.70,  -9.16,  -2.74,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.04, 3,   boost,   94.14,  98286.00,  256.10,    1.11,    5.32, 23.0, 4.11, 4.08, 4.09, 104.41,   1.97,   1.34, -20.16,   2.50,  -2.86,  -0.24,   0.21,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.03, 3,   boost,   82.87,  98286.00,  256.10,    1.11,    6.23, 23.0, 4.11, 4.08, 4.09, 104.77,  -3.25,  -5.84, -28.34,   2.62,  -2.31,  -0.24,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.02, 3,   boost,   95.12,  98291.00,  255.68,    0.68,    7.16, 23.0, 4.11, 4.08, 4.09, 105.39,   4.27,   7.47,  -9.60,   5.73,  -2.62,  -0.24,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,    -0.01, 3,   boost,   98.56,  98291.00,  255.68,    0.68,    8.10, 23.0, 4.11, 4.08, 4.09, 107.80,  -1.34,  -6.12, -11.98,   5.91,  -1.46,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
6, 11026, 11,KE8EXM,     0.00, 3,   boost,   96.60,  98298.00,  255.08,    0.09,    9.07, 23.0, 4.11, 4.08, 4.09, 108.52,  -0.55,   3.03, -22.42,   6.04,   0.98,  -0.25,   0.22,   0.15,   2.79, 4.09, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  39.7297937, -83.7075286,   328.0, 2025, 11, 23, 18, 17, 40,        0,        0,   0,   0,   1.9,   1.0,   1.7,  0,  0, 21, 17,  0,  0, 31, 27, 33,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26, 32, 10,  0,  0, 19,  0
