Time [s],Primary Continuity,Backup Continuity,Low Voltage [V],High Voltage [V],Linear Acceleration X [m/s^2],Linear Acceleration Y [m/s^2],Linear Acceleration Z [m/s^2],Altitude [m],Flight State,Accleration X [m/s^2],Accleration Y [m/s^2],Accleration Z [m/s^2],Gravity Acceleration X [m/s^2],Gravity Acceleration Y [m/s^2],Gravity Acceleration Z [m/s^2],Magnetic Field Strength X [uT],Magnetic Field Strength Y [uT],Magnetic Field Strength Z [uT],Gyro 1,Gyro 2,Gyro 3,Euler Angles 1,Euler Angles 2,Euler Angles 3,Quaternion 1,Quaternion 2,Quaternion 3,Quaternion 4,High Current [A],TemperaturePressure [hPa],Low Power [W],Low Current [A],High Power [W],,,,
168.15997,0,0,4.12875,12.55375,-0.05,-0.07,-0.37,0.54959,1,0.13,1.1,9.36,0.18,1.17,9.73,-76.5,-193.5,-221.0625,0.00218,0,0,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,-1.25,29.57539,995.82324,290,72.5,0,-0.22027,-9.89284,-0.30885
170.1662,0,0,4.12875,12.55375,-0.03,-0.02,-0.39,0.64471,1,0.14,1.15,9.33,0.18,1.17,9.73,-76.875,-193.375,-221.0625,0,0,0.00218,1.375,1.0625,-6.875,0.99805,0.06,-0.01019,-0.01239,0,29.60527,995.82813,290,71.25,0,-0.16041,-9.92636,-0.32322
172.18781,0,0,4.12875,12.555,-0.03,-0.12,-0.36,0.53902,1,0.17,1.15,9.29,0.17,1.17,9.73,-76.0625,-192.75,-219.375,-0.00327,0.00109,0.00218,1.4375,1,-6.875,0.99805,0.05988,-0.00983,-0.013,0,29.58535,995.79492,290,72.5,0,-0.25379,-9.83538,-0.2873
174.2276,0,0,4.13,12.55375,0,-0.08,-0.4,0.63415,1,0.17,1.08,9.32,0.17,1.17,9.73,-75.75,-193.0625,-220.875,0.00109,-0.00109,0.00218,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.013,0,29.57285,995.82251,400,75,0,-0.17238,-9.89523,-0.25857
176.25323,0,0,4.13,12.555,-0.03,-0.04,-0.39,0.60244,1,0.17,1.15,9.37,0.17,1.17,9.73,-76.875,-193.0625,-221.375,0,-0.00218,0,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.013,1.25,29.55547,995.80127,350,82.5,10,-0.22027,-9.92396,-0.24421
178.29272,0,0,4.1275,12.555,0,-0.07,-0.36,0.66585,1,0.17,1.1,9.36,0.17,1.17,9.73,-76.5,-192.6875,-222.1875,0.00218,0.00218,0.00218,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.013,0,29.55293,995.78857,310,75,10,-0.22027,-9.86171,-0.33519
180.31201,0,0,4.13,12.55375,-0.07,-0.06,-0.43,0.19024,1,0.1,1.11,9.3,0.17,1.17,9.73,-76.875,-193.0625,-220.5,0,0.00218,0.00545,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,0,29.54062,995.82886,290,71.25,0,-0.27294,-9.92157,-0.27533
182.34595,0,0,4.12875,12.555,0,-0.03,-0.39,0.20081,1,0.17,1.13,9.33,0.17,1.17,9.73,-77.25,-193.375,-220.0625,-0.00218,0.00218,0.00109,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,-1.25,29.51074,995.80737,290,72.5,0,-0.17717,-9.91199,-0.2897
184.3725,0,0,4.13,12.55375,-0.01,-0.06,-0.36,0.42276,1,0.15,1.11,9.36,0.17,1.17,9.73,-77.25,-191.875,-221.25,0.00109,0.00109,-0.00218,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,0,29.51074,995.79956,320,76.25,0,-0.22027,-9.91678,-0.34237
186.40204,0,0,4.12875,12.55375,-0.02,-0.04,-0.36,0.31707,1,0.15,1.13,9.37,0.17,1.17,9.73,-77.5625,-193.0625,-220.875,-0.00109,0.00109,-0.00327,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,-1.25,29.49081,995.78394,290,72.5,10,-0.19154,-9.95269,-0.29688
188.49072,0,0,4.12625,12.555,-0.01,-0.03,-0.33,0.19024,1,0.15,1.13,9.39,0.17,1.17,9.73,-77.25,-193.375,-219.6875,-0.00218,0,0.00109,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,1.25,29.44101,995.83496,290,70,10,-0.2083,-9.89284,-0.35674
190.49127,0,0,4.12875,12.555,-0.05,-0.06,-0.37,0.35935,1,0.12,1.11,9.37,0.17,1.17,9.73,-77.25,-192.6875,-220.875,0.00109,-0.00218,0,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,-1.25,29.46582,995.85181,290,72.5,10,-0.23224,-9.90002,-0.29209
192.51636,0,0,4.1275,12.55375,0.06,-0.05,-0.37,0.26423,1,0.12,1.19,9.37,0.17,1.17,9.73,-76.5,-193.75,-219.5625,-0.00218,0,-0.00218,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,0,29.44589,995.81934,310,75,0,-0.22505,-9.92636,-0.26576
194.54987,0,0,4.12875,12.55375,-0.05,-0.01,-0.39,0.61301,1,0.12,1.16,9.33,0.17,1.17,9.73,-76.5,-193.75,-220.0625,0,0.00218,-0.00109,1.4375,1,-6.875,0.99805,0.05988,-0.00977,-0.01294,-2.5,29.44101,995.74878,290,70,30,-0.21548,-9.90002,-0.34237
196.56696,0,0,4.12875,12.555,-0.04,-0.07,-0.33,0.43333,1,0.13,1.1,9.39,0.17,1.17,9.73,-77.25,-193.75,-220.75,-0.00218,0.00109,-0.00218,1.5,1,-6.875,0.99805,0.05988,-0.0097,-0.01349,0,29.41855,995.82837,290,71.25,0,-0.2466,-9.93593,-0.31843
198.60248,0,0,4.08875,12.55375,-0.03,-0.04,-0.36,0.28537,1,0.17,1.12,9.37,0.2,1.16,9.73,-45.75,-115,-133.25,-0.00218,-0.00218,-0.03054,359.875,1.1875,-6.8125,0.99817,0.05975,-0.01056,0.00073,-2.5,29.40859,995.83716,280,256.25,30,-0.06464,-9.95988,-0.16999
200.62732,0,0,4.12875,12.555,-0.01,-0.04,-0.34,0.15854,1,0.15,1.13,9.38,0.17,1.17,9.73,-44.875,-114,-133.25,0.00109,-0.00218,-0.01527,1.5625,1,-6.875,0.99805,0.05994,-0.0097,-0.01379,0,29.40117,995.83057,310,75,0,-0.23463,-9.90481,-0.42138
202.64905,0,0,4.12875,12.555,0.01,-0.05,-0.35,0.38049,1,0.19,1.17,9.4,0.17,1.17,9.73,-44.75,-112,-134.0625,0.00218,-0.00218,0.01091,1.5625,1,-6.875,0.99805,0.05994,-0.0097,-0.01398,1.25,29.38379,995.82495,310,78.75,10,-0.15562,-9.97424,-0.38547
204.68597,0,0,4.13,12.55375,-0.07,0.09,-0.4,0.08455,1,0.18,1.12,9.37,0.17,1.17,9.73,-45.1875,-113.5,-133.25,0.00873,-0.012,-0.024,1.75,1,-6.875,0.99805,0.05988,-0.01013,-0.01569,1.25,29.37128,995.83936,290,72.5,0,-0.19393,-9.92157,-0.3711
206.69733,0,0,4.1275,12.555,-0.03,0,-0.34,0.05285,1,0.13,1.18,9.39,0.16,1.18,9.73,-44.25,-113.875,-132.875,-0.012,0.01745,0.01745,1.5625,0.9375,-6.875,0.99805,0.06024,-0.00922,-0.01373,0,29.35879,995.81836,310,73.75,0,-0.15323,-10.02213,-0.21308
208.7843,0,0,4.1275,12.55375,0.05,-0.1,-0.37,0.28537,1,0.15,1.05,9.36,0.1,1.15,9.73,-45.0625,-113.5,-133.75,0.00109,-0.00436,-0.00764,1.4375,0.5625,-6.75,0.99817,0.05902,-0.0061,-0.01282,-1.25,29.30664,995.82104,310,73.75,10,-0.30406,-9.90002,-0.32801
210.8017,0,0,4.12875,12.55249,0.05,-0.01,-0.39,0.20081,1,0.16,1.14,9.34,0.11,1.15,9.73,-45.0625,-114.1875,-133.375,-0.00218,0.00109,-0.00982,1.5625,0.625,-6.75,0.99811,0.05902,-0.00647,-0.0141,0,29.33652,995.84741,290,72.5,0,-0.15562,-9.88805,-0.22984
212.81842,0,0,4.12875,12.55375,0,0.03,-0.39,0.09512,1,0.16,1.2,9.34,0.16,1.16,9.73,-44.5625,-114.25,-132.1875,0.00109,-0.00873,0.00327,1.9375,0.9375,-6.8125,0.99805,0.05945,-0.00928,-0.01703,0,29.32148,995.85083,310,76.25,0,-0.35195,-9.86411,-0.38786
214.84711,0,0,4.13,12.55375,-0.15,-0.13,-0.33,0.04228,1,0.03,1.03,9.39,0.18,1.16,9.73,-43.6875,-113.1875,-133,0,0.00109,0.01418,2.0625,1.0625,-6.8125,0.99799,0.05945,-0.01074,-0.01807,0,29.31152,995.85156,290,71.25,0,-0.0407,-10.04128,-0.16041
216.87891,0,0,4.12875,12.55249,0.07,-0.19,-0.34,0.1374,1,0.26,0.99,9.3,0.22,1.16,9.73,-44.375,-112.75,-131.5625,-0.00109,0.00764,0.01091,2.1875,1.25,-6.75,0.99799,0.05914,-0.01245,-0.01947,0,29.29414,995.82471,290,72.5,0,-0.2083,-9.93354,-0.22505
218.89331,0,0,4.12875,12.55249,-0.14,-0.06,-0.38,0.21138,1,0.04,1.14,9.34,0.19,1.21,9.72,-44.75,-114.25,-132.6875,0.01309,-0.00873,-0.00545,2.1875,1.125,-7.125,0.9978,0.06201,-0.01123,-0.01953,0,29.28164,995.85962,290,71.25,0,-0.17238,-9.89284,-0.35434
220.93243,0,0,4.13,12.55375,-0.04,-0.01,-0.38,-0.02114,1,0.15,1.22,9.37,0.21,1.22,9.72,-43.5625,-113.5625,-131.875,-0.00654,0.00654,0.00545,2.25,1.25,-7.125,0.9978,0.06232,-0.01239,-0.01965,-1.25,29.27168,995.84155,290,71.25,10,-0.29688,-9.9096,-0.32322
222.95435,0,0,4.1275,12.555,-0.05,-0.14,-0.39,0.20081,1,0.16,1.07,9.33,0.21,1.22,9.72,-45.0625,-113.875,-132.5625,-0.00218,-0.00654,0,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.26172,995.82544,310,75,10,-0.26336,-9.91917,-0.25139
224.98999,0,0,4.13,12.555,-0.04,-0.07,-0.37,0.36992,1,0.17,1.14,9.35,0.21,1.22,9.72,-44,-113.5,-133.25,0.00218,0.00436,0.00327,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,1.25,29.24433,995.82031,310,73.75,10,-0.1652,-9.92636,-0.33998
227.0188,0,0,4.13,12.55249,-0.05,-0.05,-0.37,0.1374,1,0.15,1.16,9.35,0.21,1.22,9.72,-44.375,-113.875,-132.875,0,-0.00654,-0.00218,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,0,29.23438,995.83423,290,72.5,0,-0.26097,-9.90481,-0.36871
229.1322,0,0,4.12875,12.55375,-0.07,-0.12,-0.33,0.40163,1,0.13,1.09,9.36,0.21,1.22,9.72,-45.0625,-114.25,-133.375,-0.00218,0.00218,0,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,1.25,29.16464,995.83423,310,75,10,-0.19393,-9.9096,-0.25857
231.14996,0,0,4.1275,12.555,-0.03,-0.07,-0.37,0.49675,1,0.17,1.14,9.35,0.21,1.22,9.72,-45.5,-114.5625,-132.875,0.00109,-0.00327,-0.00218,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.19961,995.83545,290,75,10,-0.21548,-9.92636,-0.29209
233.18445,0,0,4.13,12.555,-0.08,-0.07,-0.36,0.29593,1,0.12,1.16,9.36,0.21,1.22,9.72,-44.375,-114.25,-133.6875,-0.00109,0.00109,0.00109,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,0,29.19453,995.84766,290,71.25,10,-0.23703,-9.92875,-0.27054
235.21002,0,0,4.1275,12.555,-0.06,-0.08,-0.36,0.39106,1,0.16,1.15,9.36,0.21,1.22,9.72,-44.75,-114.25,-132.875,0,0.00218,0,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,0,29.17226,995.81372,320,77.5,0,-0.25379,-9.87847,-0.2873
237.24451,0,0,4.13,12.55375,-0.07,-0.09,-0.38,0.59187,1,0.14,1.12,9.34,0.21,1.22,9.72,-45.0625,-113.5625,-133.375,-0.00218,0.00109,0,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.15723,995.79419,290,73.75,10,-0.249,-9.93354,-0.28012
239.27771,0,0,4.12875,12.55375,-0.05,-0.12,-0.37,0.2748,1,0.15,1.11,9.34,0.21,1.22,9.72,-44,-113.875,-132.875,0.00327,0.00109,-0.00218,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-2.5,29.13984,995.83838,310,73.75,0,-0.19393,-9.88326,-0.26815
241.31421,0,0,4.12875,12.55375,-0.04,-0.05,-0.36,0.08455,1,0.19,1.19,9.36,0.21,1.22,9.72,-43.5625,-115,-132.875,0.00109,-0.00218,-0.00109,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.13984,995.87842,310,73.75,10,-0.27054,-9.84974,-0.35674
243.33826,0,0,4.12625,12.55375,-0.04,-0.08,-0.36,0.16911,1,0.17,1.13,9.36,0.21,1.22,9.72,-44,-114.25,-132.5,0,-0.00109,-0.00218,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.125,995.84253,310,80,10,-0.22984,-9.9503,-0.27294
245.37579,0,0,4.13,12.55375,-0.01,-0.06,-0.36,0.09512,1,0.19,1.15,9.36,0.21,1.22,9.72,-43.5625,-113.875,-132.875,0.00327,0,0,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.10254,995.83179,290,70,10,-0.25618,-9.96706,-0.38547
247.40552,0,0,4.1275,12.55375,-0.07,-0.06,-0.34,0.28537,1,0.13,1.12,9.33,0.21,1.22,9.72,-77.25,-193,-221.25,-0.00109,0,0,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,1.25,29.09746,995.83618,310,75,10,-0.21308,-9.91199,-0.26336
249.50525,0,0,4.12625,12.55375,-0.03,-0.08,-0.35,0.40163,1,0.17,1.13,9.37,0.21,1.22,9.72,-76.5,-192.25,-221.25,-0.00218,0,0.00109,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.04023,995.82153,350,83.75,10,-0.26336,-9.94312,-0.30885
251.52307,0,0,4.12875,12.55375,-0.1,-0.09,-0.36,0.56016,1,0.11,1.13,9.36,0.21,1.22,9.72,-76.0625,-192.25,-220.375,0.00436,-0.00654,-0.00436,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,1.25,29.06269,995.77393,310,73.75,10,-0.15323,-9.87368,-0.25857
253.55243,0,0,4.1275,12.555,-0.01,-0.05,-0.35,0.49675,1,0.2,1.16,9.37,0.21,1.22,9.72,-76.875,-194.0625,-220.75,-0.00218,0.00654,0.00545,2.25,1.25,-7.125,0.9978,0.06226,-0.01227,-0.01965,-1.25,29.05019,995.80957,290,75,10,-0.22505,-9.95509,-0.28252
255.57025,0,0,4.12875,12.55375,-0.1,-0.07,-0.37,0.46504,1,0.11,1.14,9.35,0.21,1.22,9.72,-77.5625,-192.5625,-220.75,0,-0.00654,-0.00436,2.25,1.25,-7.125,0.9978,0.06226,-0.01233,-0.01965,0,29.04023,995.79736,290,71.25,0,-0.2083,-9.9072,-0.38547
257.60962,0,0,4.12875,12.55375,-0.1,-0.08,-0.4,0.59187,1,0.09,1.11,9.33,0.22,1.22,9.72,-76.875,-192.5625,-221.0625,-0.00327,0.00545,0.00654,2.25,1.25,-7.125,0.9978,0.06226,-0.01257,-0.01965,-1.25,29.03027,995.80054,290,71.25,10,-0.16041,-9.90481,-0.23224
259.63501,0,0,4.13,12.55375,0,-0.05,-0.31,0.51789,1,0.24,1.16,9.4,0.25,1.22,9.72,-75.375,-193.75,-220.375,0,0,-0.00109,2.25,1.4375,-7.125,0.99774,0.06219,-0.0141,-0.01978,0,29.01797,995.79346,290,72.5,0,-0.29209,-9.91678,-0.46687
261.67065,0,0,4.12875,12.55375,-0.17,-0.06,-0.38,0.39106,1,0.07,1.16,9.34,0.25,1.22,9.72,-76.5,-193,-221.1875,0.00436,-0.00873,-0.00654,2.25,1.4375,-7.125,0.99774,0.06232,-0.01416,-0.01984,0,29.00293,995.78784,290,71.25,0,-0.26815,-9.9096,-0.31843
263.68494,0,0,4.12875,12.55375,-0.05,-0.07,-0.36,0.41219,1,0.2,1.14,9.36,0.25,1.22,9.72,-76.875,-193.375,-219.875,-0.00545,0.00436,0.00327,2.25,1.4375,-7.125,0.99774,0.06219,-0.01428,-0.0199,0,28.99043,995.83252,310,73.75,0,-0.25857,-9.9072,-0.30406
265.69238,0,0,4.12875,12.55375,-0.08,-0.12,-0.37,0.38049,1,0.16,1.1,9.35,0.25,1.22,9.72,-77.25,-193,-219.5,-0.00109,-0.00218,-0.00327,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,0,28.983,995.83179,290,75,0,-0.26097,-9.89762,-0.28012
267.69971,0,0,4.1275,12.55375,-0.06,-0.04,-0.37,0.28537,1,0.19,1.18,9.34,0.25,1.22,9.72,-75.75,-193,-221,0.00109,0.00545,0.00436,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,0,28.96816,995.85522,310,73.75,0,-0.17238,-9.91917,-0.30406
269.76892,0,0,4.08125,12.55375,-0.09,-0.04,-0.35,0.43333,1,0.16,1.17,9.37,0.25,1.22,9.72,-77.25,-192.5625,-221.375,0,-0.00109,0.00327,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,0,28.91328,995.85962,640,156.25,0,-0.31603,-9.94551,-0.3304
271.76855,0,0,4.13,12.55375,-0.05,-0.09,-0.37,0.2748,1,0.19,1.13,9.37,0.25,1.22,9.72,-76.875,-193.375,-220.25,-0.00109,0.00109,-0.00109,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,0,28.9457,995.84863,290,72.5,0,-0.26576,-9.96706,-0.33519
273.76807,0,0,4.12875,12.555,-0.09,-0.06,-0.37,0.14797,1,0.15,1.15,9.35,0.25,1.22,9.72,-76.875,-194.5,-221.0625,-0.00109,0.00436,0.00327,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,1.25,28.94082,995.83057,290,73.75,10,-0.23942,-9.88805,-0.35434
275.77661,0,0,4.1275,12.55375,-0.06,-0.09,-0.37,0.4439,1,0.19,1.12,9.35,0.25,1.22,9.72,-76.875,-193.375,-221,0,-0.00545,0,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,0,28.91836,995.80908,310,75,0,-0.28012,-9.90481,-0.32561
277.78357,0,0,4.13,12.55375,-0.07,-0.09,-0.37,0.04228,1,0.17,1.12,9.35,0.25,1.22,9.72,-76.875,-193,-220.25,0,0,0.00109,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,0,28.91093,995.83545,290,73.75,0,-0.23463,-9.94551,-0.27533
279.79138,0,0,4.1275,12.55375,-0.06,-0.07,-0.37,0.35935,1,0.19,1.14,9.35,0.25,1.22,9.72,-77.5625,-193.375,-220.1875,0.00109,0,0.00109,2.25,1.4375,-7.125,0.99774,0.06219,-0.01422,-0.0199,1.25,28.89844,995.83301,310,73.75,10,-0.24181,-9.95269,-0.35913
281.80383,0,0,4.1275,12.555,-0.03,0,-0.33,0.40163,1,0.25,1.18,9.34,0.23,1.21,9.72,-47.5625,-118.1875,-135,-0.00218,0.00218,-0.00218,2.25,1.3125,-7.0625,0.9978,0.06177,-0.01306,-0.01984,-1.25,28.88105,995.81958,290,71.25,10,-0.18675,-9.97903,-0.23224
283.81104,0,0,4.1275,12.55375,-0.09,-0.1,-0.34,0.10569,1,0.14,1.11,9.34,0.22,1.21,9.72,-46.875,-117.75,-135.375,0,-0.00218,-0.00327,2.1875,1.3125,-7.0625,0.9978,0.06158,-0.01276,-0.01953,0,28.87363,995.84302,290,71.25,0,-0.22266,-9.92875,-0.28012
285.81824,0,0,4.12875,12.555,-0.01,-0.06,-0.37,0.42276,1,0.2,1.17,9.32,0.22,1.21,9.72,-47.25,-118.875,-135.75,-0.00109,0.00764,0.00109,2.1875,1.3125,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.86113,995.82813,290,72.5,10,-0.19632,-9.96466,-0.32322
287.82532,0,0,4.12875,12.555,-0.06,-0.04,-0.38,0.15854,1,0.15,1.18,9.35,0.22,1.21,9.72,-47.25,-118.1875,-136.0625,0.00109,-0.00545,-0.00327,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.84609,995.83032,290,72.5,0,-0.21787,-9.94312,-0.34716
289.89343,0,0,4.1275,12.555,0,-0.06,-0.35,0.50732,1,0.2,1.14,9.38,0.22,1.21,9.72,-46.875,-118.5625,-135.75,-0.00327,0.00654,0.00327,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.79395,995.8064,310,75,0,-0.20351,-9.93593,-0.31603
291.89307,0,0,4.1275,12.55375,-0.13,-0.05,-0.38,0.31707,1,0.09,1.15,9.34,0.22,1.21,9.72,-46.875,-119.25,-135.25,0.00654,-0.00327,-0.00327,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.8287,995.80835,310,75,10,-0.13886,-9.93354,-0.34237
293.89258,0,0,4.1275,12.55375,-0.01,-0.06,-0.37,0.53902,1,0.21,1.14,9.35,0.22,1.21,9.72,-46.875,-119.25,-134.875,-0.00654,0.00436,0.00436,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.81875,995.83667,310,73.75,10,-0.26815,-9.95509,-0.30885
295.89636,0,0,4.12875,12.55375,-0.09,-0.08,-0.35,0.39106,1,0.12,1.12,9.37,0.22,1.21,9.72,-47.5625,-118.1875,-134.5625,0.00327,-0.00545,-0.00218,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.79629,995.8396,290,71.25,0,-0.25857,-9.8665,-0.31603
297.90576,0,0,4.1275,12.55375,-0.06,-0.04,-0.37,0.24309,1,0.15,1.16,9.35,0.22,1.21,9.72,-46.875,-117.75,-135.25,0.00218,0.00218,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.78398,995.80029,310,75,0,-0.25139,-9.92396,-0.29928
299.91321,0,0,4.1275,12.55375,-0.06,-0.08,-0.37,0.3065,1,0.15,1.12,9.35,0.22,1.21,9.72,-46.5,-117.75,-135.75,-0.00218,0.00109,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.7666,995.85034,290,72.5,10,-0.27294,-9.94551,-0.25618
301.9209,0,0,4.08875,12.55249,-0.06,-0.05,-0.36,0.31707,1,0.15,1.15,9.36,0.22,1.21,9.72,-46.5,-118.875,-135.5625,-0.00109,0,0.00218,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.75664,995.80713,1040,252.5,10,-0.21548,-9.94791,-0.33998
303.9281,0,0,4.1275,12.55249,-0.06,-0.01,-0.38,0.14797,1,0.15,1.19,9.34,0.22,1.21,9.72,-46.75,-118.875,-133.875,0.00218,-0.00436,-0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.75664,995.80542,310,73.75,10,-0.29209,-9.96466,-0.33758
305.93518,0,0,4.1275,12.55375,-0.05,-0.09,-0.36,0.06341,1,0.16,1.11,9.36,0.22,1.21,9.72,-46.875,-118.875,-135.5625,-0.00218,0.00109,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.7416,995.82397,290,72.5,10,-0.22266,-9.9072,-0.26097
307.9425,0,0,4.1275,12.555,-0.07,-0.04,-0.37,0.07398,1,0.14,1.16,9.35,0.22,1.21,9.72,-76.0625,-193.6875,-221.0625,0.00436,0,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.72675,995.82373,310,73.75,10,-0.23703,-9.88565,-0.36871
310.00659,0,0,4.1275,12.55249,-0.11,-0.09,-0.37,0.52845,1,0.11,1.12,9.37,0.22,1.21,9.72,-76.5,-194.0625,-221.5625,-0.00109,-0.00109,-0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.67441,995.83521,290,72.5,10,-0.28012,-9.91917,-0.25139
312.00623,0,0,4.13,12.55375,-0.02,-0.05,-0.38,0.04228,1,0.2,1.15,9.34,0.22,1.21,9.72,-77.5625,-193.25,-220.75,0.00218,0.00218,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.70175,995.82813,310,75,10,-0.28252,-9.84735,-0.34716
314.01367,0,0,4.12875,12.55375,-0.08,-0.05,-0.37,0.3065,1,0.13,1.15,9.35,0.22,1.21,9.72,-77.1875,-193.6875,-220.25,0.00109,0,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-2.5,28.68691,995.82471,290,73.75,30,-0.2083,-9.92636,-0.23463
316.021,0,0,4.1275,12.555,-0.04,-0.07,-0.38,0.05285,1,0.17,1.13,9.34,0.22,1.21,9.72,-77.5625,-194.0625,-221.5625,-0.00109,0.00109,-0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.68183,995.88208,310,75,0,-0.25379,-9.96227,-0.29209
318.02795,0,0,4.1275,12.55249,-0.08,-0.06,-0.35,0.21138,1,0.13,1.14,9.37,0.22,1.21,9.72,-76.875,-192.5625,-220.75,0,0.00109,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.66191,995.83179,290,72.5,10,-0.23224,-9.92396,-0.34237
320.03564,0,0,4.1275,12.55375,-0.05,-0.06,-0.37,0.20081,1,0.16,1.14,9.35,0.22,1.21,9.72,-77.5625,-193.6875,-221.875,-0.00327,0.00436,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.65195,995.85645,310,75,0,-0.21308,-9.90242,-0.31843
322.0426,0,0,4.1275,12.55249,-0.06,-0.06,-0.37,0.42276,1,0.16,1.14,9.35,0.22,1.21,9.72,-77.1875,-194.0625,-221.75,-0.00218,-0.00218,0.00218,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.64453,995.83252,310,73.75,10,-0.23942,-9.89045,-0.29928
324.05005,0,0,4.1275,12.55375,-0.06,-0.03,-0.36,0.10569,1,0.16,1.17,9.36,0.22,1.21,9.72,-76.75,-194.0625,-220.6875,0,0,0.00109,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,1.25,28.62968,995.83521,310,73.75,10,-0.22027,-9.91917,-0.32322
326.05737,0,0,4.1275,12.55375,-0.05,-0.08,-0.39,0.20081,1,0.16,1.12,9.33,0.22,1.21,9.72,-77.5625,-193.6875,-221.5,0.00327,-0.00218,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,-1.25,28.62207,995.80176,290,72.5,10,-0.29209,-9.93833,-0.32082
328.06482,0,0,4.1275,12.55375,-0.07,-0.05,-0.35,0.17967,1,0.14,1.15,9.37,0.22,1.21,9.72,-76.75,-194.0625,-219.875,-0.00218,0.00109,0,2.1875,1.25,-7.0625,0.9978,0.06158,-0.01263,-0.01953,0,28.6123,995.8103,310,73.75,0,-0.22027,-9.93593,-0.28491
